id	type	question	answer	choices	verdict_refs	source_dataset
ZOD-1629	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? नाथवत् (nāthavat), स्वस्तिमत् (svastimat), आत्मन्वत् (ātmanvat), मन्मथवत् (manmathavat)	मन्मथवत् (manmathavat)	नाथवत् (nāthavat)|स्वस्तिमत् (svastimat)|आत्मन्वत् (ātmanvat)|मन्मथवत् (manmathavat)	dcs-nominal-class-split-adj:33339:one_lexeme_two_spellings;dcs-nominal-class-split-adj:121756:one_lexeme_two_spellings;dcs-nominal-class-split-adj:219676:one_lexeme_two_spellings;dcs-nominal-class-split-adj:36772:at_only	dcs-nominal-class-split-adj
ZOD-1630	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? आत्मन्वत् (ātmanvat), परवत् (paravat), मर्तवत् (martavat), स्वस्तिमत् (svastimat)	मर्तवत् (martavat)	आत्मन्वत् (ātmanvat)|परवत् (paravat)|मर्तवत् (martavat)|स्वस्तिमत् (svastimat)	dcs-nominal-class-split-adj:219676:one_lexeme_two_spellings;dcs-nominal-class-split-adj:16300:one_lexeme_two_spellings;dcs-nominal-class-split-adj:37115:at_only;dcs-nominal-class-split-adj:121756:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1631	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? अर्कवत् (arkavat), उल्कुषीमत् (ulkuṣīmat), आत्मन्वत् (ātmanvat), परवत् (paravat)	उल्कुषीमत् (ulkuṣīmat)	अर्कवत् (arkavat)|उल्कुषीमत् (ulkuṣīmat)|आत्मन्वत् (ātmanvat)|परवत् (paravat)	dcs-nominal-class-split-adj:32921:one_lexeme_two_spellings;dcs-nominal-class-split-adj:38096:at_only;dcs-nominal-class-split-adj:219676:one_lexeme_two_spellings;dcs-nominal-class-split-adj:16300:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1632	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? ऋतव्यवत् (ṛtavyavat), परवत् (paravat), अर्कवत् (arkavat), ऋतुमत् (ṛtumat)	ऋतव्यवत् (ṛtavyavat)	ऋतव्यवत् (ṛtavyavat)|परवत् (paravat)|अर्कवत् (arkavat)|ऋतुमत् (ṛtumat)	dcs-nominal-class-split-adj:38719:at_only;dcs-nominal-class-split-adj:16300:one_lexeme_two_spellings;dcs-nominal-class-split-adj:32921:one_lexeme_two_spellings;dcs-nominal-class-split-adj:38745:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1633	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? अर्कवत् (arkavat), ऋतुमत् (ṛtumat), सूनृतावत् (sūnṛtāvat), ऋषीवत् (ṛṣīvat)	ऋषीवत् (ṛṣīvat)	अर्कवत् (arkavat)|ऋतुमत् (ṛtumat)|सूनृतावत् (sūnṛtāvat)|ऋषीवत् (ṛṣīvat)	dcs-nominal-class-split-adj:32921:one_lexeme_two_spellings;dcs-nominal-class-split-adj:38745:one_lexeme_two_spellings;dcs-nominal-class-split-adj:99233:one_lexeme_two_spellings;dcs-nominal-class-split-adj:39085:at_only	dcs-nominal-class-split-adj
ZOD-1634	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? सूनृतावत् (sūnṛtāvat), सुतावत् (sutāvat), श्वयथुमत् (śvayathumat), ऋतुमत् (ṛtumat)	श्वयथुमत् (śvayathumat)	सूनृतावत् (sūnṛtāvat)|सुतावत् (sutāvat)|श्वयथुमत् (śvayathumat)|ऋतुमत् (ṛtumat)	dcs-nominal-class-split-adj:99233:one_lexeme_two_spellings;dcs-nominal-class-split-adj:106608:one_lexeme_two_spellings;dcs-nominal-class-split-adj:41418:at_only;dcs-nominal-class-split-adj:38745:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1635	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? आचारवत् (ācāravat), संयत् (saṃyat), सूनृतावत् (sūnṛtāvat), सुतावत् (sutāvat)	संयत् (saṃyat)	आचारवत् (ācāravat)|संयत् (saṃyat)|सूनृतावत् (sūnṛtāvat)|सुतावत् (sutāvat)	dcs-nominal-class-split-adj:57418:one_lexeme_two_spellings;dcs-nominal-class-split-adj:42130:at_only;dcs-nominal-class-split-adj:99233:one_lexeme_two_spellings;dcs-nominal-class-split-adj:106608:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1636	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? धामवत् (dhāmavat), सुतावत् (sutāvat), आचारवत् (ācāravat), पवित्रवत् (pavitravat)	धामवत् (dhāmavat)	धामवत् (dhāmavat)|सुतावत् (sutāvat)|आचारवत् (ācāravat)|पवित्रवत् (pavitravat)	dcs-nominal-class-split-adj:42439:at_only;dcs-nominal-class-split-adj:106608:one_lexeme_two_spellings;dcs-nominal-class-split-adj:57418:one_lexeme_two_spellings;dcs-nominal-class-split-adj:92652:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1637	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? आचारवत् (ācāravat), पवित्रवत् (pavitravat), सारवत् (sāravat), उपमानवत् (upamānavat)	उपमानवत् (upamānavat)	आचारवत् (ācāravat)|पवित्रवत् (pavitravat)|सारवत् (sāravat)|उपमानवत् (upamānavat)	dcs-nominal-class-split-adj:57418:one_lexeme_two_spellings;dcs-nominal-class-split-adj:92652:one_lexeme_two_spellings;dcs-nominal-class-split-adj:113017:one_lexeme_two_spellings;dcs-nominal-class-split-adj:45326:at_only	dcs-nominal-class-split-adj
ZOD-1638	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? सारवत् (sāravat), आदिमत् (ādimat), विचाकशत् (vicākaśat), पवित्रवत् (pavitravat)	विचाकशत् (vicākaśat)	सारवत् (sāravat)|आदिमत् (ādimat)|विचाकशत् (vicākaśat)|पवित्रवत् (pavitravat)	dcs-nominal-class-split-adj:113017:one_lexeme_two_spellings;dcs-nominal-class-split-adj:58006:one_lexeme_two_spellings;dcs-nominal-class-split-adj:47793:at_only;dcs-nominal-class-split-adj:92652:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1639	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? इरावत् (irāvat), भङ्गवत् (bhaṅgavat), सारवत् (sāravat), आदिमत् (ādimat)	भङ्गवत् (bhaṅgavat)	इरावत् (irāvat)|भङ्गवत् (bhaṅgavat)|सारवत् (sāravat)|आदिमत् (ādimat)	dcs-nominal-class-split-adj:63758:one_lexeme_two_spellings;dcs-nominal-class-split-adj:48588:at_only;dcs-nominal-class-split-adj:113017:one_lexeme_two_spellings;dcs-nominal-class-split-adj:58006:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1640	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? अविकारवत् (avikāravat), आदिमत् (ādimat), इरावत् (irāvat), हिरण्यवत् (hiraṇyavat)	अविकारवत् (avikāravat)	अविकारवत् (avikāravat)|आदिमत् (ādimat)|इरावत् (irāvat)|हिरण्यवत् (hiraṇyavat)	dcs-nominal-class-split-adj:54864:at_only;dcs-nominal-class-split-adj:58006:one_lexeme_two_spellings;dcs-nominal-class-split-adj:63758:one_lexeme_two_spellings;dcs-nominal-class-split-adj:110293:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1641	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? इरावत् (irāvat), हिरण्यवत् (hiraṇyavat), पुण्यवत् (puṇyavat), अविशेषवत् (aviśeṣavat)	अविशेषवत् (aviśeṣavat)	इरावत् (irāvat)|हिरण्यवत् (hiraṇyavat)|पुण्यवत् (puṇyavat)|अविशेषवत् (aviśeṣavat)	dcs-nominal-class-split-adj:63758:one_lexeme_two_spellings;dcs-nominal-class-split-adj:110293:one_lexeme_two_spellings;dcs-nominal-class-split-adj:144461:one_lexeme_two_spellings;dcs-nominal-class-split-adj:55162:at_only	dcs-nominal-class-split-adj
ZOD-1642	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? पुण्यवत् (puṇyavat), अप्रयुच्छत् (aprayucchat), उन्नतिमत् (unnatimat), हिरण्यवत् (hiraṇyavat)	उन्नतिमत् (unnatimat)	पुण्यवत् (puṇyavat)|अप्रयुच्छत् (aprayucchat)|उन्नतिमत् (unnatimat)|हिरण्यवत् (hiraṇyavat)	dcs-nominal-class-split-adj:144461:one_lexeme_two_spellings;dcs-nominal-class-split-adj:21756:one_lexeme_two_spellings;dcs-nominal-class-split-adj:57073:at_only;dcs-nominal-class-split-adj:110293:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1643	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? नृवत् (nṛvat), आयतिमत् (āyatimat), पुण्यवत् (puṇyavat), अप्रयुच्छत् (aprayucchat)	आयतिमत् (āyatimat)	नृवत् (nṛvat)|आयतिमत् (āyatimat)|पुण्यवत् (puṇyavat)|अप्रयुच्छत् (aprayucchat)	dcs-nominal-class-split-adj:28902:one_lexeme_two_spellings;dcs-nominal-class-split-adj:59163:at_only;dcs-nominal-class-split-adj:144461:one_lexeme_two_spellings;dcs-nominal-class-split-adj:21756:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1644	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? अव्यभिचारवत् (avyabhicāravat), अप्रयुच्छत् (aprayucchat), नृवत् (nṛvat), इन्द्रियवत् (indriyavat)	अव्यभिचारवत् (avyabhicāravat)	अव्यभिचारवत् (avyabhicāravat)|अप्रयुच्छत् (aprayucchat)|नृवत् (nṛvat)|इन्द्रियवत् (indriyavat)	dcs-nominal-class-split-adj:59779:at_only;dcs-nominal-class-split-adj:21756:one_lexeme_two_spellings;dcs-nominal-class-split-adj:28902:one_lexeme_two_spellings;dcs-nominal-class-split-adj:63679:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1645	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? नृवत् (nṛvat), इन्द्रियवत् (indriyavat), रश्मिवत् (raśmivat), अशितावत् (aśitāvat)	अशितावत् (aśitāvat)	नृवत् (nṛvat)|इन्द्रियवत् (indriyavat)|रश्मिवत् (raśmivat)|अशितावत् (aśitāvat)	dcs-nominal-class-split-adj:28902:one_lexeme_two_spellings;dcs-nominal-class-split-adj:63679:one_lexeme_two_spellings;dcs-nominal-class-split-adj:69559:one_lexeme_two_spellings;dcs-nominal-class-split-adj:59871:at_only	dcs-nominal-class-split-adj
ZOD-1646	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? रश्मिवत् (raśmivat), रुद्रवत् (rudravat), अशासत् (aśāsat), इन्द्रियवत् (indriyavat)	अशासत् (aśāsat)	रश्मिवत् (raśmivat)|रुद्रवत् (rudravat)|अशासत् (aśāsat)|इन्द्रियवत् (indriyavat)	dcs-nominal-class-split-adj:69559:one_lexeme_two_spellings;dcs-nominal-class-split-adj:71655:one_lexeme_two_spellings;dcs-nominal-class-split-adj:59934:at_only;dcs-nominal-class-split-adj:63679:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1647	odd-one-out	Three of these words inflect with ONE lexeme that alternates its stem spelling (-ant/-at, like bhagavant/bhagavat). Which one does NOT — its -ant/-at pair is not one lexeme with two spellings? यजुष्मत् (yajuṣmat), अश्रीमत् (aśrīmat), रश्मिवत् (raśmivat), रुद्रवत् (rudravat)	अश्रीमत् (aśrīmat)	यजुष्मत् (yajuṣmat)|अश्रीमत् (aśrīmat)|रश्मिवत् (raśmivat)|रुद्रवत् (rudravat)	dcs-nominal-class-split-adj:72930:one_lexeme_two_spellings;dcs-nominal-class-split-adj:60154:at_only;dcs-nominal-class-split-adj:69559:one_lexeme_two_spellings;dcs-nominal-class-split-adj:71655:one_lexeme_two_spellings	dcs-nominal-class-split-adj
