adhyaya	verse	gold_form	gold_lemma	gold_pos	dcs_form	dcs_lemma	dcs_upos	class	lemma_match	pos_match	convention	n_gold	n_dcs
14	14.16	āhuḥ	√ah	verb	āhuḥ	ah	verb	MATCH	yes	yes		1	1
14	14.16	sāttvikam	sāttvika	nominal	sāttvikaṃ	sāttvika	indecl	POS_DIVERGE	yes	no		1	1
14	14.16	nirmalam	nir-mala	nominal	nirmalaṃ	nirmala	indecl	POS_DIVERGE	yes	no		1	1
14	14.16	phalam	phala	nominal	phalam	phala	nominal	MATCH	yes	yes		1	1
14	14.16	rajasaḥ	rajas	nominal	rajasaḥ	rajas	nominal	MATCH	yes	yes		1	1
14	14.16	tu	tu	indecl	tu	tu	indecl	MATCH	yes	yes		1	1
14	14.16	phalam	phala	nominal	phalaṃ	phala	nominal	MATCH	yes	yes		1	1
14	14.16	duḥkham	duḥkha	nominal	duḥkham	duḥkha	nominal	MATCH	yes	yes		1	1
14	14.16	ajñānam	a-jñāna	nominal	ajñānam	ajñāna	nominal	MATCH	yes	yes		1	1
14	14.16	tamasaḥ	tamas	nominal	tamasaḥ	tamas	nominal	MATCH	yes	yes		1	1
14	14.16	phalam	phala	nominal	phalam	phala	nominal	MATCH	yes	yes		1	1
14	14.17	sattvāt	sattva	nominal	sattvāt	sattva	nominal	MATCH	yes	yes		1	1
14	14.17	saṁjāyate	sam-√jan	verb	saṃjāyate	saṃjan	verb	LEMMA_CONVENTION	no	yes	nasal-class	1	1
14	14.17	jñānam	jñāna	nominal	jñānaṃ	jñāna	nominal	MATCH	yes	yes		1	1
14	14.17	rajasaḥ	rajas	nominal	rajaso	rajas	nominal	MATCH	yes	yes		1	1
14	14.17	lobhaḥ	lobha	nominal	lobha	lobha	nominal	MATCH	yes	yes		1	1
14	14.17	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
14	14.17	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.17	pramāda-mohau	pramāda-moha	nominal	pramāda|mohau	pramāda|moha	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.17	tamasaḥ	tamas	nominal	tamaso	tamas	nominal	MATCH	yes	yes		1	1
14	14.17	bhavataḥ	√bhū	verb	bhavato	bhū	verb	MATCH	yes	yes		1	1
14	14.17	ajñānam	a-jñāna	nominal	ajñānam	ajñāna	nominal	MATCH	yes	yes		1	1
14	14.17	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
14	14.17	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.18	ūrdhvam	ūrdhvam	indecl	ūrdhvaṃ	ūrdhvam	indecl	MATCH	yes	yes		1	1
14	14.18	gacchanti	√gam	verb	gacchanti	gam	verb	MATCH	yes	yes		1	1
14	14.18	sattva-sthāḥ	sattva-stha	nominal	sattva|sthāḥ	sattva|stha	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.18	madhye	madhya	nominal	madhye	madhya	nominal	MATCH	yes	yes		1	1
14	14.18	tiṣṭhanti	√sthā	verb	tiṣṭhanti	sthā	verb	MATCH	yes	yes		1	1
14	14.18	rājasāḥ	rājasa	nominal	rājasāḥ	rājasa	indecl	POS_DIVERGE	yes	no		1	1
14	14.18	jaghanya-guṇa-vṛtta-sthāḥ	jaghanya-guṇa-vṛtta-stha	nominal	jaghanya|guṇa|vṛtta|sthāḥ	jaghanya|guṇa|vṛtta|stha	indecl|nominal|nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	4
14	14.18	adhaḥ	adhaḥ	indecl	adho	adhas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
14	14.18	gacchanti	√gam	verb	gacchanti	gam	verb	MATCH	yes	yes		1	1
14	14.18	tāmasāḥ	tāmasa	nominal	tāmasāḥ	tāmasa	indecl	POS_DIVERGE	yes	no		1	1
14	14.19	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
14	14.19	anyam	anya	nominal	anyam	anya	nominal	MATCH	yes	yes		1	1
14	14.19	guṇebhyaḥ	guṇa	nominal	guṇebhyaḥ	guṇa	nominal	MATCH	yes	yes		1	1
14	14.19	kartāram	kartṛ	nominal	kartāraṃ	kartṛ	indecl	POS_DIVERGE	yes	no		1	1
14	14.19	yadā	yadā	indecl	yadā	yadā	indecl	MATCH	yes	yes		1	1
14	14.19	draṣṭā	draṣṭṛ	nominal	draṣṭā	draṣṭṛ	indecl	POS_DIVERGE	yes	no		1	1
14	14.19	anupaśyati	anu-√dṛś	verb	anupaśyati	anupaś	verb	LEMMA_DIVERGE	no	yes		1	1
14	14.19	guṇebhyaḥ	guṇa	nominal	guṇebhyaḥ	guṇa	nominal	MATCH	yes	yes		1	1
14	14.19	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.19	param	para	nominal	paraṃ	para	nominal	MATCH	yes	yes		1	1
14	14.19	vetti	√vid	verb	vetti	vid	verb	MATCH	yes	yes		1	1
14	14.19	mad-bhāvam	mad-bhāva	nominal	mad|bhāvam	mad|bhāva	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.19	saḥ|adhigacchati	tat|adhi-√gam	nominal|verb	so|'dhigacchati	tad|adhigam	nominal|verb	RESEGMENTED	n/a	n/a		2	2
14	14.20	guṇān	guṇa	nominal	guṇān	guṇa	nominal	MATCH	yes	yes		1	1
14	14.20	etān	etat	nominal	etān	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.20	atītya	ati-√i	unknown	atītya	atī	verb	LEMMA_CONVENTION+POS_DIVERGE	no	no	vowel-sandhi/contraction	1	1
14	14.20	trīn	tri	nominal	trīn	tri	indecl	POS_DIVERGE	yes	no		1	1
14	14.20	dehī	dehin	nominal	dehī	dehin	nominal	MATCH	yes	yes		1	1
14	14.20	deha-samudbhavān	deha-samudbhava	nominal	deha|samudbhavān	deha|samudbhava	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.20	janma-mṛtyu-jarā-duḥkhaiḥ	janma-mṛtyu-jarā-duḥkha	nominal	janma|mṛtyu|jarā|duḥkhaiḥ	janman|mṛtyu|jarā|duḥkha	nominal|nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	4
14	14.20	vimuktaḥ	vimukta	nominal	vimuktaḥ	vimuc	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.20	amṛtam	a-mṛta	nominal	amṛtam	amṛta	nominal	MATCH	yes	yes		1	1
14	14.20	aśnute	√aś	verb	aśnute	aś	verb	MATCH	yes	yes		1	1
14	14.21	arjunaḥ	arjuna	nominal	arjuna	arjuna	nominal	MATCH	yes	yes		1	1
14	14.21	uvāca	√vac	verb	uvāca	vac	verb	MATCH	yes	yes		1	1
14	14.21	kaiḥ	kim	nominal	kaiḥ	ka	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.21	liṅgaiḥ	liṅga	nominal	liṅgaiḥ	liṅga	nominal	MATCH	yes	yes		1	1
14	14.21	trīn	tri	nominal	trīn	tri	indecl	POS_DIVERGE	yes	no		1	1
14	14.21	guṇān	guṇa	nominal	guṇān	guṇa	nominal	MATCH	yes	yes		1	1
14	14.21	etān	etat	nominal	etān	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.21	atītaḥ	atīta	nominal	atītaḥ	atī	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.21	bhavati	√bhū	verb	bhavati	bhū	verb	MATCH	yes	yes		1	1
14	14.21	prabho	pra-bhu	nominal	prabho	prabhu	nominal	MATCH	yes	yes		1	1
14	14.21	kim|ācāraḥ	kim|ācāra	indecl|nominal	kimācāraḥ	kimācāra	indecl	MERGE	n/a	n/a		2	1
14	14.21	katham	katham	indecl	kathaṃ	katham	indecl	MATCH	yes	yes		1	1
14	14.21	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.21	etān	etat	nominal	etān	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.21	trīn	tri	nominal	trīn	tri	indecl	POS_DIVERGE	yes	no		1	1
14	14.21	guṇān	guṇa	nominal	guṇān	guṇa	nominal	MATCH	yes	yes		1	1
14	14.21	ativartate	ati-√vṛt	verb	ativartate	ativṛt	verb	MATCH	yes	yes		1	1
14	14.22	śrī-bhagavān	śrī-bhagavant	nominal	śrī|bhagavān	śrī|bhagavant	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.22	uvāca	√vac	verb	uvāca	vac	verb	MATCH	yes	yes		1	1
14	14.22	prakāśam	prakāśa	nominal	prakāśaṃ	prakāśa	nominal	MATCH	yes	yes		1	1
14	14.22	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.22	pravṛttim	pravṛtti	nominal	pravṛttiṃ	pravṛtti	nominal	MATCH	yes	yes		1	1
14	14.22	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.22	moham	moha	nominal	moham	moha	nominal	MATCH	yes	yes		1	1
14	14.22	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
14	14.22	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.22	pāṇḍava	pāṇḍava	nominal	pāṇḍava	pāṇḍava	nominal	MATCH	yes	yes		1	1
14	14.22	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
14	14.22	dveṣṭi	√dviṣ	verb	dveṣṭi	dviṣ	verb	MATCH	yes	yes		1	1
14	14.22	saṁpravṛttāni	sam-pra-vṛtta	nominal	sampravṛttāni	sampravṛt	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.22	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
14	14.22	nivṛttāni	ni-vṛtta	nominal	nivṛttāni	nivṛt	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.22	kāṅkṣati	√kāṅkṣ	verb	kāṅkṣati	kāṅkṣ	verb	MATCH	yes	yes		1	1
14	14.23	udāsīnavat	udāsīnavat	indecl	udāsīna|vat	udāsīna|vat	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.23	āsīnaḥ	āsīna	nominal	āsīnaḥ	ās	verb	LEMMA+POS_DIVERGE	no	no		1	1
14	14.23	guṇaiḥ	guṇa	nominal	guṇaiḥ	guṇa	nominal	MATCH	yes	yes		1	1
14	14.23	yaḥ	yat	nominal	yaḥ	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.23	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
14	14.23	vicālyate	vi-√cal	verb	vicālyate	vicālay	verb	LEMMA_DIVERGE	no	yes		1	1
14	14.23	guṇāḥ	guṇa	nominal	guṇā	guṇa	nominal	MATCH	yes	yes		1	1
14	14.23	vartante	√vṛt	verb	vartanta	vṛt	verb	MATCH	yes	yes		1	1
14	14.23	iti	iti	indecl	iti	iti	indecl	MATCH	yes	yes		1	1
14	14.23	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
14	14.23	yaḥ|avatiṣṭhati	yat|ava-√sthā	nominal|verb	yo|'vatiṣṭhati	yad|avasthā	nominal|verb	RESEGMENTED	n/a	n/a		2	2
14	14.23	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
14	14.23	iṅgate	√iṅg	verb	iṅgate	iṅg	verb	MATCH	yes	yes		1	1
14	14.24	sama-duḥkha-sukhaḥ	sama-duḥkha-sukha	nominal	sama|duḥkha|sukhaḥ	sama|duḥkha|sukha	nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
14	14.24	svasthaḥ	sva-stha	nominal	svasthaḥ	svastha	indecl	POS_DIVERGE	yes	no		1	1
14	14.24	sama-loṣṭāśma-kāñcanaḥ	sama-loṣṭa-aśma-kāñcana	nominal	sama|loṣṭa|aśma|kāñcanaḥ	sama|loṣṭa|aśman|kāñcana	nominal|nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	4
14	14.24	tulya-priyāpriyaḥ	tulya-priya-apriya	nominal	tulya|priya|apriyaḥ	tulya|priya|apriya	indecl|indecl|indecl	COMPOUND_SPLIT	n/a	n/a		1	3
14	14.24	dhīraḥ	dhīra	nominal	dhīraḥ	dhīra	indecl	POS_DIVERGE	yes	no		1	1
14	14.24	tulya-nindātma-saṁstutiḥ	tulya-nindā-ātma-saṁstuti	nominal	tulya|nindā|ātma|saṃstutiḥ	tulya|nindā|ātman|saṃstuti	indecl|nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	4
14	14.25	mānāvamānayoḥ	māna-avamāna	nominal	māna|avamānayoḥ	māna|avamāna	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.25	tulyaḥ	tulya	nominal	tulyaḥ	tulya	indecl	POS_DIVERGE	yes	no		1	1
14	14.25	tulyaḥ	tulya	nominal	tulyaḥ	tulya	indecl	POS_DIVERGE	yes	no		1	1
14	14.25	mitrāri-pakṣayoḥ	mitra-ari-pakṣa	nominal	mitra|ari|pakṣayoḥ	mitra|ari|pakṣa	nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
14	14.25	sarvārambha-parityāgī	sarva-ārambha-parityāgin	nominal	sarva|ārambha|parityāgī	sarva|ārambha|parityāgin	nominal|nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	3
14	14.25	guṇātītaḥ	guṇa-atīta	nominal	guṇa|atītaḥ	guṇa|atī	nominal|verb	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.25	saḥ	tat	nominal	sa	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.25	ucyate	√vac	verb	ucyate	vac	verb	MATCH	yes	yes		1	1
14	14.26	mām	asmat	nominal	māṃ	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.26	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.26	yaḥ|avyabhicāreṇa	yat|a-vyabhicāra	nominal|nominal	yo|'vyabhicāreṇa	yad|avyabhicāra	nominal|nominal	RESEGMENTED	n/a	n/a		2	2
14	14.26	bhakti-yogena	bhakti-yoga	nominal	bhakti|yogena	bhakti|yoga	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.26	sevate	√sev	verb	sevate	sev	verb	MATCH	yes	yes		1	1
14	14.26	saḥ	tat	nominal	sa	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.26	guṇān	guṇa	nominal	guṇān	guṇa	nominal	MATCH	yes	yes		1	1
14	14.26	samatītya	sam-ati-√i	unknown	samatītya	samatī	verb	LEMMA_CONVENTION+POS_DIVERGE	no	no	vowel-sandhi/contraction	1	1
14	14.26	etān	etat	nominal	etān	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.26	brahma-bhūyāya	brahma-bhūya	nominal	brahma|bhūyāya	brahman|bhūya	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
14	14.26	kalpate	√kḷp	verb	kalpate	kﾱp	verb	LEMMA_DIVERGE	no	yes		1	1
14	14.27	brahmaṇaḥ	brahman	nominal	brahmaṇo	brahman	nominal	MATCH	yes	yes		1	1
14	14.27	hi	hi	indecl	hi	hi	indecl	MATCH	yes	yes		1	1
14	14.27	pratiṣṭhā	pratiṣṭhā	nominal	pratiṣṭhā	pratiṣṭhā	nominal	MATCH	yes	yes		1	1
14	14.27	aham	asmat	nominal	aham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
14	14.27	amṛtasya	a-mṛta	nominal	amṛtasya	amṛta	indecl	POS_DIVERGE	yes	no		1	1
14	14.27	avyayasya	a-vyaya	nominal	avyayasya	avyaya	indecl	POS_DIVERGE	yes	no		1	1
14	14.27	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.27	śāśvatasya	śāśvata	nominal	śāśvatasya	śāśvata	indecl	POS_DIVERGE	yes	no		1	1
14	14.27	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
14	14.27	dharmasya	dharma	nominal	dharmasya	dharma	nominal	MATCH	yes	yes		1	1
14	14.27	sukhasya	sukha	nominal	sukhasya	sukha	nominal	MATCH	yes	yes		1	1
14	14.27	aikāntikasya / ekāntikasya	ekāntika	nominal	aikāntikasya	aikāntika	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	vowel-sandhi/contraction	1	1
14	14.27	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
15	15.01	śrī-bhagavān	śrī-bhagavant	nominal	śrī|bhagavān	śrī|bhagavant	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.01	uvāca	√vac	verb	uvāca	vac	verb	MATCH	yes	yes		1	1
15	15.01	ūrdhva-mūlam	ūrdhva-mūla	nominal	ūrdhva|mūlam	ūrdhva|mūla	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.01	adhaḥ-śākham	adhaḥ-śākha	nominal	adhas|śākham	adhas|śākhā	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.01	aśvattham	aśvattha	nominal	aśvattham	aśvattha	nominal	MATCH	yes	yes		1	1
15	15.01	prāhuḥ	pra-√ah	verb	prāhuḥ	prāh	verb	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
15	15.01	avyayam	a-vyaya	nominal	avyayam	avyaya	indecl	POS_DIVERGE	yes	no		1	1
15	15.01	chandāṁsi	chandas	nominal	chandāṃsi	chandas	nominal	MATCH	yes	yes		1	1
15	15.01	yasya	yat	nominal	yasya	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.01	parṇāni	parṇa	nominal	parṇāni	parṇa	nominal	MATCH	yes	yes		1	1
15	15.01	yaḥ	yat	nominal	yaḥ	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.01	tam	tat	nominal	tam	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.01	veda	√vid	verb	veda	vid	verb	MATCH	yes	yes		1	1
15	15.01	saḥ	tat	nominal	sa	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.01	vedavit	veda-vit	nominal	veda	veda	nominal	LEMMA_DIVERGE	no	yes		1	1
15					vid	vid	indecl	GOLD_ONLY				0	1
15	15.02	adhaḥ	adhaḥ	indecl	adhas	adhas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
15	15.02	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
15	15.02	urdhvam	urdhvam	indecl	ūrdhvam	ūrdhvam	indecl	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
15	15.02	prasṛtāḥ	prasṛta	nominal	prasṛtāḥ	prasṛ	verb	LEMMA+POS_DIVERGE	no	no		1	1
15	15.02	tasya	tat	nominal	tasya	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.02	śākhāḥ	śākhā	nominal	śākhā	śākhā	nominal	MATCH	yes	yes		1	1
15	15.02	guṇa-pravṛddhāḥ	guṇa-pravṛddha	nominal	guṇa|pravṛddhāḥ	guṇa|pravṛdh	nominal|verb	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.02	viṣaya-pravālāḥ	viṣaya-pravāla	nominal	viṣaya|pravālāḥ	viṣaya|pravāla	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.02	adhaḥ	adhaḥ	indecl	adhas	adhas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
15	15.02	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
15	15.02	mūlāni	mūla	nominal	mūlāni	mūla	nominal	MATCH	yes	yes		1	1
15	15.02	anusaṁtatāni	anu-saṁ-tata	nominal	anusaṃtatāni	anusaṃtan	verb	LEMMA+POS_DIVERGE	no	no		1	1
15	15.02	karmānubandhīni	karma-anubandhi	nominal	karma|anubandhīni	karman|anubandhin	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.02	manuṣya-loke	manuṣya-loke	nominal	manuṣya|loke	manuṣya|loka	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.03	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
15	15.03	rūpam	rūpa	nominal	rūpam	rūpa	nominal	MATCH	yes	yes		1	1
15	15.03	asya	idam	nominal	asya	idam	nominal	MATCH	yes	yes		1	1
15	15.03	iha	iha	indecl	iha	iha	indecl	MATCH	yes	yes		1	1
15	15.03	tathā	tathā	indecl	tathā	tathā	indecl	MATCH	yes	yes		1	1
15	15.03	upalabhyate	upa-√labh	verb	upalabhyate	upalabh	verb	MATCH	yes	yes		1	1
15	15.03	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
15	15.03	antaḥ	anta	nominal	antaḥ	anta	nominal	MATCH	yes	yes		1	1
15	15.03	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
15	15.03	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
15	15.03	ādiḥ	ādi	nominal	ādiḥ	ādi	nominal	MATCH	yes	yes		1	1
15	15.03	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
15	15.03	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
15	15.03	saṁpratiṣṭhā	saṁpratiṣṭhā	nominal	saṃpratiṣṭhā	sampratiṣṭhā	nominal	LEMMA_CONVENTION	no	yes	nasal-class	1	1
15	15.03	aśvattham	aśvattha	nominal	aśvattham	aśvattha	nominal	MATCH	yes	yes		1	1
15	15.03	enam	etat	nominal	enam	enad	nominal	LEMMA_DIVERGE	no	yes		1	1
15	15.03	suvirūḍha-mūlam	suvirūḍha-mūla	nominal	su|virūḍha|mūlam	su|viruh|mūla	indecl|verb|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
15	15.03	asaṅga-śastreṇa	asaṅga-śastra	nominal	asaṅga|śastreṇa	asaṅga|śastra	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.03	dṛḍhena	dṛḍha	nominal	dṛḍhena	dṛḍha	indecl	POS_DIVERGE	yes	no		1	1
15	15.03	chittvā	√chid	unknown	chittvā	chid	verb	POS_DIVERGE	yes	no		1	1
15	15.04	tataḥ	tataḥ	indecl	tataḥ	tatas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
15	15.04	padam	pada	nominal	padaṃ	pada	nominal	MATCH	yes	yes		1	1
15	15.04	tat	tat	nominal	tat	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.04	parimārgitavyam	parimārgitavya	nominal	parimārgitavyam	parimārg	verb	LEMMA+POS_DIVERGE	no	no		1	1
15	15.04	yasmin	yat	nominal	yasmin	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.04	gatāḥ	gata	nominal	gatāḥ	gam	verb	LEMMA+POS_DIVERGE	no	no		1	1
15	15.04	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
15	15.04	nivartanti	ni-√vṛt	verb	nivartanti	nivṛt	verb	MATCH	yes	yes		1	1
15	15.04	bhūyaḥ	bhūyaḥ	indecl	bhūyaḥ	bhūyas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
15	15.04	tam	tat	nominal	tam	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.04	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
15	15.04	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
15	15.04	ādyam	ādya	nominal	ādyam	ādya	indecl	POS_DIVERGE	yes	no		1	1
15	15.04	puruṣam	puruṣa	nominal	puruṣaṃ	puruṣa	nominal	MATCH	yes	yes		1	1
15	15.04	prapadye	pra-√pad	verb	prapadye	prapad	verb	MATCH	yes	yes		1	1
15	15.04	yataḥ	yataḥ	indecl	yataḥ	yatas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
15	15.04	pravṛttiḥ	pravṛtti	nominal	pravṛttiḥ	pravṛtti	nominal	MATCH	yes	yes		1	1
15	15.04	prasṛtā	pra-sṛtā	nominal	prasṛtā	prasṛ	verb	LEMMA+POS_DIVERGE	no	no		1	1
15	15.04	purāṇī	purāṇī	nominal	purāṇī	purāṇa	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	vowel-sandhi/contraction	1	1
15	15.05	nirmāṇa-mohāḥ	nir-māṇa-moha	nominal	nirmāna	nirmāna	indecl	LEMMA+POS_DIVERGE	no	no		1	1
15					mohāḥ	moha	nominal	GOLD_ONLY				0	1
15	15.05	jita-saṅga-doṣāḥ	jita-saṅga-doṣa	nominal	jita|saṅga|doṣāḥ	ji|saṅga|doṣa	verb|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
15	15.05	adhy-ātma-nityāḥ	adhi-ātma-nitya	nominal	adhyātma|nityāḥ	adhyātma|nitya	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.05	vinivṛtta-kāmāḥ	vinivṛtta-kāma	nominal	vinivṛtta|kāmāḥ	vinivṛt|kāma	verb|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.05	dvaṁdvaiḥ	dvaṁdva	nominal	dvaṃdvaiḥ	dvaṃdva	nominal	MATCH	yes	yes		1	1
15	15.05	vimuktāḥ	vimukta	nominal	vimuktāḥ	vimuc	verb	LEMMA+POS_DIVERGE	no	no		1	1
15	15.05	sukha-duḥkha-saṁjñaiḥ	sukha-duḥkha-saṁjña	nominal	sukha|duḥkha|saṃjñaiḥ	sukha|duḥkha|saṃjñā	nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
15	15.05	gacchanti	√gam	verb	gacchanty	gam	verb	MATCH	yes	yes		1	1
15	15.05	amūḍhāḥ	a-mūḍha	nominal	a|mūḍhāḥ	a|muh	indecl|verb	COMPOUND_SPLIT	n/a	n/a		1	2
15	15.05	padam	pada	nominal	padam	pada	nominal	MATCH	yes	yes		1	1
15	15.05	avyayam	a-vyaya	nominal	avyayam	avyaya	indecl	POS_DIVERGE	yes	no		1	1
15	15.05	tat	tat	nominal	tat	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.06	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
15	15.06	tat	tat	nominal	tat	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.06	bhāsayate	√bhās	verb	bhāsayate	bhāsay	verb	LEMMA_DIVERGE	no	yes		1	1
15	15.06	sūryaḥ	sūrya	nominal	sūryo	sūrya	nominal	MATCH	yes	yes		1	1
15	15.06	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
15	15.06	śaśāṅkaḥ	śaśa-aṅka	nominal	śaśāṅko	śaśāṅka	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
15	15.06	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
15	15.06	pāvakaḥ	pāvaka	nominal	pāvakaḥ	pāvaka	nominal	MATCH	yes	yes		1	1
15	15.06	yat	yat	nominal	yat	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
15	15.06	gatvā	√gam	unknown	gatvā	gam	verb	POS_DIVERGE	yes	no		1	1
15	15.06	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
15	15.06	nivartante	ni-√vṛt	verb	nivartante	nivṛt	verb	MATCH	yes	yes		1	1
