lemma_slp1	dict	sense_id	failure_class	n_ls	gloss
fkza	vcp	vcp:10371:1	no-citation-apparatus	0	fkza pu0 strI fza sa kicca . 1 BallUke tajjAtistriyAM saMyogopaDatvAt na NIp kintu wAp . 2 nakzatre . 3 mezAdirASO ca na0 4 Ballake vfkze (BelA) 5 SonA- kavfkza (SonA) 6 parvvataBede ca pu0 medi0 . sa ca rEvatApa- ranAmakaH fkzo'pi revatAjjajYe tasya parvvata…
fkza	vcp	vcp:10371:2	no-citation-apparatus	0	sU0 si0 raNganATAByAntu tadudayajYAnArTamanyaprakAra ukto yaTA procyante liptikA BAnAM svaBego'Ta daSAhata . BavantyatItaDizRyAnAM Bogalipta yutA DruvAH sU0 si0 . BAnAmaSvinyAdinakzatrARAmuttarAzAQABijicCravaRaDani- zWAvarjitAnAM liptikA yogasaYjYAH kalAH pro…
fkza	vcp	vcp:10371:3	no-citation-apparatus	0	hastanakzatraM paYcatArAtmakaM hastapaYcANgulisanniveSA- kAram . tatra nErftyadigASritapaScimAvasTitatArAyA u- ttaradigavasTitatArAyA dvitIyA pUrvoktAtiriktA paScime vAyavyASrite yA sTitA sA hastasya yogatArA jYeyA . uttaratArAsannA paScimASritA tArA hastasya…
fkza	vcp	vcp:10371:4	no-citation-apparatus	0	nakzatrARAmudayAstakAlanirUpaRam udayaSabde 1138 pfzWAdO darSitam
fkza	vcp	vcp:10371:5	no-citation-apparatus	0	FkzaGawitatvAt rASInAM taTAtvam . rASinAma Bavet nAma BamfkzaM gfhanAma ca jyo0 . rASayaSca dvAdaSa punardvAdaSaDAtmAnaM vyaBajadrASisaMjYakam . nakzatrarU- piRaM BUyaH saptaviMSAtmakaM vaSI sU0 si0 ukteH . te ca mezavfzamiTunakarkawasiMhAH kanyA tulATa vfSci…
fkza	md	md:5018:1	no-shared-witness	0	1. ṛkṣá, a. bald
fkza	md	md:5019:1	no-shared-witness	0	2. ṛkṣa, a. dire; m. bear: kind of monkey; N. : pl. the Great Bear; m. n. star; lunar mansion: ī f. she-bear; -rāja, m. king of the bears or monkeys; king of the stars, moon; -vat, m. N. of a mountain
fkza	mw	mw:38646:1	no-shared-witness	2	2. mfn. (√ 2. , ; ; probably fr. √ ), hurting, pernicious
fkza	mw	mw:38648:1	witness-too-common	1	a species of ape
fkza	mw	mw:38649:1	no-shared-witness	1	Bignonia Indica
fkza	mw	mw:38650:1	witness-too-common	2	N. of several men, ; &amp;c
fkza	mw	mw:38652:1	no-shared-witness	1	( ifc. ) the best or most excellent
fkza	mw	mw:38653:1	no-shared-witness	3	m. pl. the seven stars, the Pleiades, the seven Ṛṣi s
fkza	mw	mw:38658:1	no-shared-witness	0	n. the twelfth part of the ecliptic
fkza	mw	mw:38659:1	no-shared-witness	2	the particular star under which a person happens to be born, ; &amp;c
fkza	mw	mw:38660:1	no-shared-witness	0	[ cf. Gk. ἄρκτος ; Lat. ursus ; Lith. loky-s for olkys .]
fkza	mw	mw:38684:1	no-shared-witness	1	3. mfn. cut, pierced
fkza	pwg	pwg:12903:1	no-shared-witness	1	Verletzer, Verderber; Bären
fkza	pwg	pwg:12903:3	no-shared-witness	3	das Siebengestirn, der grosse Bär; ursa; die sieben
fkza	pwg	pwg:12903:7	outranked	5	m. N. eines Gebirges . Vgl. auch die u. 6. angef. Stelle aus dem und
fkza	pwg	pwg:12903:8	witness-too-common	3	Bär; glänzenden
fkza	pwg	pwg:12904:1	no-shared-witness	2	durchbohrt
fkza	pwg	pwg:68753:1	witness-too-common	1	1. Z. 3 lies
fkza	pwg	pwg:68754:1	witness-too-common	3	Affe
fkza	pwg	pwg:68754:2	no-shared-witness	1	ein Zwölftel der Ekliptik, ein astrologisches Haus
fkza	pwg	pwg:68754:3	no-shared-witness	1	ein Vyāsa
fkza	pwg	pwg:68754:4	witness-too-common	1	N. pr. einer der Mütter im Gefolge Skanda ʼs
sADaka	vcp	vcp:45884:1	no-citation-apparatus	0	sADaka tri0 sADa Rvul, siD Ric Rvul sADAdeSaH vA . 1 sADanakarttari 2 kArake tantrokte 3 mantrAdisidDikArake Sizye ca sADakaH sidDimApnuyAt iti tantram . striyAM wAp ata ittvam . sADikA sA ca 4 durgAyAM sADanAt sidDirityuktA sADikA vA'Ta ISvarI devIpu0 45 a0 …
sADaka	md	md:19181:1	no-shared-witness	0	sādh-aka, a. ( ikā ) accomplishing, bringing about, effecting, productive of ( g. , —˚ ); effective, efficient; adapted to the purpose, useful; magical; proving; m. assistant; worshipper; magician: -tva, n. magic; -varti, f. magical wick
sADaka	ap90	ap90:30038:1	no-shared-witness	1	a. [ ] ( or f. )
sADaka	ap90	ap90:30038:2	no-shared-witness	0	1 Accomplishing, fulfilling, effecting, completing
sADaka	ap90	ap90:30038:3	no-shared-witness	1	2 Efficient, effective
sADaka	ap90	ap90:30038:6	no-shared-witness	0	5 Assisting, helping
sADaka	ap90	ap90:30038:7	no-shared-witness	1	A magician, one possessed of supernatural powers, a yogin
sADaka	ap90	ap90:30038:8	no-shared-witness	0	N. of Durgā
sADaka	mw	mw:241503:1	witness-too-common	2	mf( )n. effective, efficient, productive of ( gen. or comp. ), accomplishing, fulfilling, completing, perfecting, finishing, ; &amp;c
sADaka	mw	mw:241504:1	witness-too-common	1	energizing (said of the fire supposed to burn within the heart and direct the faculty of volition)
sADaka	mw	mw:241505:1	witness-too-common	2	adapted to any purpose, useful, advantageous
sADaka	mw	mw:241507:1	witness-too-common	1	demonstrating, conclusive, proving
sADaka	mw	mw:241508:1	no-shared-witness	1	m. an assistant
sADaka	pwg	pwg:108182:1	cross-language-gap	0	(vom caus. von 1. )
sADaka	pwg	pwg:108182:2	cross-language-gap	0	adj. ( f. )
sADaka	pwg	pwg:108182:4	witness-too-common	1	einrichtend, heilend
sADaka	pwg	pwg:108182:5	witness-too-common	6	Nutzen bringend, zweckentsprechend, zweckmässig
sADaka	pwg	pwg:108182:8	witness-too-common	2	welches die Willensbestimmungen [Page7-0909] giebt
sADaka	pwg	pwg:108182:9	outranked	4	beweisend
sADaka	pwg	pwg:108182:10	no-shared-witness	1	tiefer Schlaf
sADaka	pwg	pwg:108182:11	cross-language-gap	0	Vgl
BAvin	vcp	vcp:36486:1	no-citation-apparatus	0	BAvin tri0 BU gamyA0 Bavizyati Rini . 1 BavizyatpadArTe BAvini BUtavadupacAraH nyAyaH . striyAM NIp . BAvo ratyAdiBAvaH sAttvikaBAvo vA'styasya ekAkzarakfdantatve- 'pi bAhulyArTe ini NIp . 2 bahuBAvAgvitAyAM striyAm BarataH 3 strImAtre rAjani0 . 4 ganDarvakan…
BAvin	md	md:13200:1	no-shared-witness	0	bhāv-in, a. being, becoming, wont to be ( gnly. —˚ ); future, imminent ( often = fut. of √ bhū); inevitable; possessed of ( —˚ ); manifesting, showing; —, furthering, blessing; worshipping; m. every vowel except ā̆: -ī, f. handsome woman, noble lady
BAvin	ap90	ap90:22140:2	no-shared-witness	1	1 Being, becoming
BAvin	ap90	ap90:22140:3	no-shared-witness	2	2 To be or to come to pass in future, what will take place
BAvin	ap90	ap90:22140:5	no-shared-witness	0	4 Capable of taking place
BAvin	ap90	ap90:22140:9	no-shared-witness	0	8 Possessed of (at the end of comp. )
BAvin	ap90	ap90:22140:12	no-shared-witness	0	1 A handsome woman
BAvin	ap90	ap90:22140:13	no-shared-witness	1	2 A noble or virtuous lady
BAvin	ap90	ap90:22140:14	no-shared-witness	0	3 A wanton woman
BAvin	mw	mw:150437:1	witness-too-common	2	about to be, future, imminent, predestined, inevitable (often used as fut. tense of √ ), ; &amp;c
BAvin	mw	mw:150438:1	witness-too-common	1	as one ought to be, good, able, capable (in )
BAvin	mw	mw:150439:1	witness-too-common	1	( ifc. ) being possessed of
BAvin	mw	mw:150441:1	outranked	1	manifesting, showing
BAvin	mw	mw:150442:1	no-shared-witness	1	furthering, blessing, ( cf. )
BAvin	mw	mw:150443:1	no-shared-witness	1	worshipping
BAvin	pwg	pwg:121372:1	cross-language-gap	0	fördernd
BAvin	pwg	pwg:54750:1	cross-language-gap	0	(von 1. )
BAvin	pwg	pwg:54750:4	witness-too-common	1	im Besitz von Etwas seiend
BAvin	pwg	pwg:54750:5	witness-too-common	1	wie Jmd sein müsste
BAvin	pwg	pwg:54750:8	no-shared-witness	1	jeder Vocal mit Ausnahme des a und d; einer Veränderung
BAvin	pwg	pwg:54750:12	witness-too-common	2	N. pr. einer der Mütter im Gefolge des Skanda . der Tochter eines Gandharva
BAvin	pwg	pwg:54750:13	cross-language-gap	0	Vgl
BAvin	ap90	ap90:22140:1	no-gloss	0	a. [ ]
BAvin	ap90	ap90:22140:11	no-gloss	0	
BAvin	pwg	pwg:54750:7	no-gloss	0	m
BAvin	pwg	pwg:54750:10	no-gloss	0	f
nyAsa	vcp	vcp:29916:1	no-citation-apparatus	0	nyAsa pu0 ni + asa karmaRi, BAve vA GaY . 1 sTApyadravye (gacCita) amaraH niHkzepaSabde 4052 pf0 tallakzaRAdi dfSyam . rAjyaM nyAsamivABunak raGuH 2 arpaRe 3 vi- nyAse ca hemaca0 . alasavalitEraNganya sEH kftANguli- tarjanEH sA0 da0 . namayan sAraguruBiH pAda…
nyAsa	md	md:10952:1	no-shared-witness	0	ni‿āsa, m. setting down, planting ( the foot ); putting on; insertion, impact; applying, drawing, commitment; writing down, inscribing; written text; renunciation; laying aside; deposit; bringing forward, adduction: -dhāraka, m. depository
nyAsa	mw	mw:112769:1	witness-too-common	2	m. putting down or in, placing, fixing, inserting, applying, impressing, drawing, painting, writing down, ; &amp;c. ( cf. , , , , ., ., , )
nyAsa	mw	mw:112771:1	witness-too-common	3	abandoning, resigning
nyAsa	mw	mw:112772:1	no-shared-witness	0	depositing, intrusting, delivering
nyAsa	mw	mw:112774:1	no-shared-witness	1	written or literal text ( cf. )
nyAsa	mw	mw:112775:1	no-shared-witness	1	lowering (the voice)
nyAsa	mw	mw:112776:1	no-shared-witness	0	(in music) the final tone
nyAsa	mw	mw:112777:1	no-shared-witness	0	bringing forward, introducing ( cf. .)
nyAsa	mw	mw:112778:1	no-shared-witness	1	consigning or intrusting anything to the mind
nyAsa	mw	mw:112779:1	no-shared-witness	1	mental appropriation or assignment of various parts of the body to tutelary deities, &amp;c
nyAsa	mw	mw:112780:1	no-shared-witness	1	N. of sev. works., ( esp. ) of a Comm. on
nyAsa	pwg	pwg:120684:1	no-shared-witness	1	der ursprüngliche, richtige Wortlaut
nyAsa	pwg	pwg:120684:2	cross-language-gap	0	Vgl. und
nyAsa	pwg	pwg:41128:1	cross-language-gap	0	(von 2. mit ) m
nyAsa	pwg	pwg:41128:2	witness-too-common	14	das Niedersetzen, Hinsetzen, Aufsetzen; des Fusses, das Auftreten, Tritt; das Einsetzen der Krallen; das Einsetzen der Federn; das Auftragen der Buchstaben, Schrift; das Auftragen —, Ziehen von Linien; das Niederschreiben flacher Verse; flache Fusstritte; das…
nyAsa	pwg	pwg:41128:4	witness-too-common	4	Entsagung, Entäusserung
nyAsa	pwg	pwg:41128:5	no-shared-witness	3	das Vorbringen
nyAsa	pwg	pwg:41128:6	no-shared-witness	1	Senkung
nyAsa	pwg	pwg:41128:8	witness-too-common	5	das Auftragen mystischer Zeichen auf verschiedene Theile des Körpers; quʼil consacre ses mains; manuum et pedum gesticulatio
nyAsa	pwg	pwg:41128:9	no-shared-witness	9	Titel eines Commentars zur Kāśikāvṛtti von Jinendra (auch ) . _zu_ . _zu_ ( s. ). ʼs Commentar zum Nyāsa heisst Anunyāsa und beide zusammen wahrscheinlich Mahānyāsa (nach ) . . _zu_ . . . Unter _zu_ wird wohl der Theil des Commentars gemeint sein, der die beh…
nyAsa	pwg	pwg:77767:1	witness-too-common	1	das Absetzen, Niedersetzen, Deponiren
nyAsa	pwg	pwg:77767:2	no-shared-witness	2	das Zeichnen; das Auftragen von Buchstaben, — Zahlzeichen, Abbildung, Zeichnung
samAgama	mw	mw:234068:1	witness-too-common	2	m. ( ifc. f( ). ) coming together (either in a hostile or friendly manner), union (also sexual), junction, encounter or meeting with ( instr. with or without , gen. , [rarely] loc. , or comp. ), ; &amp;c
samAgama	mw	mw:234070:1	no-shared-witness	1	conjunction (of planets)
samAgama	mw	mw:234071:1	no-shared-witness	1	approach, arrival
samAgama	pwg	pwg:105517:1	cross-language-gap	0	Zusammenkunft, das Zusammentreffen, Vereinigung
samAgama	pwg	pwg:105517:2	witness-too-common	5	von Personen . . ( )
samAgama	pwg	pwg:105517:3	cross-language-gap	0	mit einem gen
samAgama	pwg	pwg:105517:4	witness-too-common	10	das Zusammenkommen —, Zusammentreffen —, Versammlung von; fleischlich; feindlich
samAgama	pwg	pwg:105517:5	witness-too-common	6	das Zusammentreffen —, Begegnung —, Verkehr mit
samAgama	pwg	pwg:105517:7	no-shared-witness	2	mit und instr. dass
samAgama	pwg	pwg:105517:8	no-shared-witness	1	mit loc
samAgama	pwg	pwg:105517:9	cross-language-gap	0	am Ende eines comp
samAgama	pwg	pwg:105517:10	outranked	4	Zusammenkunft; von; eine Versammlung von
samAgama	pwg	pwg:105517:11	witness-too-common	4	Zusammenkunft; mit
samAgama	pwg	pwg:105517:12	witness-too-common	8	Conjunction; das Zusammenkommen —, Zufliessen von Reichthümern
samAgama	pwg	pwg:105517:13	cross-language-gap	0	Vgl
salila	vcp	vcp:45714:1	no-citation-apparatus	0	salila na0 sala ilaca . 1 jale amaraH . badvEkftye BalaM jalavEkftaSabde 3071 pf0 dfSapram . jyA0 ukte 2 jalada- vatAke uttarASAdAnakzatre lagnAvapike 3 caturTasTAme ca
salila	md	md:19037:1	no-shared-witness	0	sal-ilá, a. [√ sṛ] V. : surging, flowing, fluctuating; n. flood, surge; C. : sg. pl. water; rain ( rare ); tears ( rare ): -ṃ kṛ or dā, offer the libation of water to a deceased person ( g. ): -cara, m. aquatic animal: -ketana, m. god of love; -ja, a. produce…
salila	mw	mw:239291:1	no-shared-witness	1	rainwater, rain
salila	mw	mw:239293:1	no-shared-witness	0	a kind of wind (see )
salila	mw	mw:239294:1	no-shared-witness	1	a partic. high number
salila	mw	mw:239295:1	no-shared-witness	1	a kind of metre
salila	pwg	pwg:107235:1	no-shared-witness	1	(von )
salila	pwg	pwg:107235:3	no-shared-witness	1	die Befriedigung dessen, der die; dem; gleichsetzt
salila	pwg	pwg:107235:7	no-shared-witness	2	Regen; bringt keinen Regen
salila	pwg	pwg:107235:9	no-shared-witness	1	eine best. grosse Zahl
salila	pwg	pwg:107235:10	no-shared-witness	1	ein angebliches Metrum
salila	pwg	pwg:107235:11	cross-language-gap	0	Vgl
salila	pwg	pwg:107235:4	no-gloss	0	n
Sakala	vcp	vcp:42830:1	no-citation-apparatus	0	Sakala pu0 na0 Saka kalak . 1 KaRqe 2 ekaBAge . 3 tvaci 4 valkale medi0 5 Salke (A~sa) ca na0
Sakala	md	md:17414:1	no-shared-witness	0	śáka-la, m. n. splint, log; fragment, piece, bit; potsherd; spark ( —˚ w. kṛśānu-); half ( w. candra-, half-moon); half of an eggshell; [Page305a-3] half-verse: ā-ni kṛ, break pieces, dissipate
Sakala	mw	mw:211285:1	no-shared-witness	1	a potsherd
Sakala	mw	mw:211286:1	no-shared-witness	1	a spark (in )
Sakala	mw	mw:211287:1	no-shared-witness	2	n. a half, ( , the half-moon, )
Sakala	mw	mw:211288:1	no-shared-witness	1	a half-verse
Sakala	mw	mw:211290:1	no-shared-witness	1	skin, bark
Sakala	mw	mw:211291:1	no-shared-witness	1	the scales of a fish ( cf. , )
Sakala	mw	mw:211292:1	no-shared-witness	0	the skull (in )
Sakala	mw	mw:211293:1	no-shared-witness	1	cinnamon
Sakala	mw	mw:211294:1	no-shared-witness	1	a kind of black pigment or dye
Sakala	mw	mw:211295:1	no-shared-witness	0	m. N. of a man g
Sakala	pwg	pwg:122261:1	no-shared-witness	1	= und
Sakala	pwg	pwg:97044:1	no-shared-witness	2	m.n. gaṇa zu
Sakala	pwg	pwg:97044:4	no-shared-witness	1	Hirnschale
Sakala	pwg	pwg:97044:5	no-shared-witness	3	Fischschuppe; Haut
Sakala	pwg	pwg:97044:6	no-shared-witness	3	Bast
Sakala	pwg	pwg:97044:7	no-shared-witness	3	nein best. Farbestoff
Sakala	pwg	pwg:97044:8	no-shared-witness	5	m. N. pr. eines Mannes gaṇa zu . _zu_ ( _zu_ )
Sakala	pwg	pwg:97044:9	no-shared-witness	1	fehlerhaft für (so neuere Ausg. )
Sakala	pwg	pwg:97044:10	cross-language-gap	0	Vgl. und
kaliNga	vcp	vcp:12550:1	no-citation-apparatus	0	kaliNga puMstrI ke mUrdDni liNgamasya . 1 DUmyAwe pakziRi (PiNge) amaraH tasya mastake pItacihnavattvAttaTAtvam . striyAM jAtitve'pi saMyogopaDatvAt wAp . kaliM gacCati bA0 Kac qit mum ca . 1 pUtikaraYje (kA~wAkaramacA) hemaca0 2 kuwaje (kuqacI) tasya Palam a…
kaliNga	md	md:5621:1	no-shared-witness	0	kaliṅga, m. pl. N. of a people ; country of the Kaliṅgas; -ka, -deśa, m. country of the Kaliṅgas
kaliNga	mw	mw:45974:1	no-shared-witness	1	m. an inhabitant of Kaliṅga
kaliNga	mw	mw:45975:1	outranked	2	N. of a king of Kaliṅga (from whom the Kaliṅga people are said to have originated; he is sometimes mentioned as a son of Dīrghatamas and Sudeṣṇā , sometimes identified with Bali ), ; &amp;c
kaliNga	mw	mw:45976:1	no-shared-witness	1	N. of a being attending on Skanda , ( v.l. ed. Calc. )
kaliNga	mw	mw:45977:1	no-shared-witness	0	N. of several authors
kaliNga	mw	mw:45978:1	no-shared-witness	1	the fork-tailed shrike
kaliNga	mw	mw:45979:1	no-shared-witness	1	Caesalpina Bonducella
kaliNga	mw	mw:45980:1	no-shared-witness	1	Wrightia antidysenterica
kaliNga	mw	mw:45981:1	no-shared-witness	1	Acacia Sirissa
kaliNga	mw	mw:45982:1	no-shared-witness	1	Ficus infectoria
kaliNga	mw	mw:45986:1	no-shared-witness	1	mfn. clever, cunning
kaliNga	pwg	pwg:15720:3	no-shared-witness	2	N. pr. eines Scholiasten des
kaliNga	pwg	pwg:15720:4	no-shared-witness	5	der gabelschwänzige Würger
kaliNga	pwg	pwg:15720:5	no-shared-witness	4	Caesalpina Bonducella Flemm. ( ) ; vgl. 1,b. und 1. Wrightia antidysenterica R. Br. ( ; vgl. 3.), Acacia Sirissa ( ) Hamilt. und Ficus infectoria Willd. ( ) _im_
kaliNga	pwg	pwg:15720:7	no-shared-witness	2	ein schönes Frauenzimmer
kaliNga	pwg	pwg:15720:8	no-shared-witness	2	N. einer Pflanze, Ipomoea Turpethum R. Br. ( ) _im_
kaliNga	pwg	pwg:15720:10	no-shared-witness	3	geschickt; verschmitzt
kaliNga	pwg	pwg:70032:2	witness-too-common	5	ein Lexicograph _zu_ . . . . . . . ein Dichter . ein Wesen im Gefolge Skanda ʼs ( )
kaliNga	pwg	pwg:70032:3	cross-language-gap	0	Vgl
kaliNga	pwg	pwg:15720:1	no-gloss	0	m
kaliNga	pwg	pwg:15720:6	no-gloss	0	f
kaliNga	pwg	pwg:70032:1	no-gloss	14	
meDA	vcp	vcp:38662:1	no-citation-apparatus	0	meDA strI meDa aN . 1 vAraRAvatyAM budDO yayA budDyA jYAtasya na vismaraRaM tatra . naYduHsuSabdAt bahu0 asicsamA0 . ameDAH durmeDAH sumeDAH ityAdi . ADAre GaY . 2 yAge pu0
meDA	skd	skd:28059:1	no-citation-apparatus	0	meDA , strI, (meDate saNgacCate asyAmiti . meD + zidBidAdiByo'N . 3 . 3 . 104 . ityaN . wAp .) DAraRAvatI budDiH . ityamaraH . 1 . 5 . 2 .. DAraRASaktiyuktA DIrmeDA meDate saNgacCate'syAM sarvvaM bahuSrutaM vizayIkaroti iti vA meDA meDf- Ya saNge meDAyAM sema…
meDA	ap90	ap90:23481:1	no-shared-witness	0	[ ] (changed to in Bah. comp. when preceded by and the negative particle )
meDA	ap90	ap90:23481:3	no-shared-witness	3	2 Intellect; intelligence in general
meDA	ap90	ap90:23481:5	no-shared-witness	0	4 A sacrifice
meDA	ap90	ap90:23481:6	no-shared-witness	0	5 Strength, power ( Ved. )
meDA	ap90	ap90:23481:7	no-shared-witness	0	Comp
meDA	ap90	ap90:23481:8	no-shared-witness	0	N. of a learned commentator on Manusmṛti
meDA	ap90	ap90:23481:9	no-shared-witness	0	m. an epithet of Kātyāyana
meDA	ap90	ap90:23481:10	no-shared-witness	0	an epithet of Kālidāsa
meDA	mw	mw:167877:1	no-shared-witness	0	( ), f. , see below
meDA	mw	mw:167899:1	no-shared-witness	1	a form of Dākṣāyaṇī in Kaśmīra
meDA	mw	mw:167901:1	no-shared-witness	1	a symbolical N. of the letter
meDA	pwg	pwg:61969:1	no-shared-witness	2	f. gaṇa zu
meDA	pwg	pwg:61969:3	cross-language-gap	0	Geisteskraft
meDA	pwg	pwg:61969:5	cross-language-gap	0	die Erzeugnisse des Verstandes: Erkenntnisse, Gedanken, sententiae
meDA	pwg	pwg:61969:7	outranked	10	die Einsicht
meDA	pwg	pwg:61969:8	no-shared-witness	1	des Buchstabens
meDA	pwg	pwg:61969:9	no-shared-witness	1	Gedächtniss
meDA	pwg	pwg:61969:10	cross-language-gap	0	Einsicht
meDA	pwg	pwg:61969:11	cross-language-gap	0	Opfer
meDA	pwg	pwg:61969:12	no-shared-witness	1	= ; wohl wegen der Verbindung mit ( vgl. u. 1.)
meDA	mw	mw:167902:1	no-gloss	1	=
prApti	vcp	vcp:34727:1	no-citation-apparatus	0	prApti strI pra + Apa BAve ktin . 1 udaye 2 DanAdivfdDO 3 lABe ca amaraH . 4 prApaRe 5 saMhatO SabdaratnA0 aRi- mAdyazwaviDESvaryyamaDye 6 ESvaryyaBede ESvaryyaSabde dfSyam . bArhadraTajarAsanDyanfpasutABede 7 kaMsakalatraBede BA0 sa0 13 a0 . harivaM0 91 a0 a…
prApti	md	md:12440:1	no-shared-witness	0	prá‿āpti, f. advent, occurrence ( of time ); reach, range; arrival at ( —˚ ); power of obtaining anything one wants ( one of the eight supernatural powers or siddhis); rescue from ( ab. ); attainment, acquisition, gain; occurrence; discovery, determination; o…
prApti	mw	mw:140091:1	outranked	1	reach, range, extent
prApti	mw	mw:140092:1	no-shared-witness	1	reaching, arrival at ( comp. )
prApti	mw	mw:140093:1	no-shared-witness	1	the power (of the wind) to enter or penetrate everywhere
prApti	mw	mw:140095:1	no-shared-witness	1	saving, rescue or deliverance from ( abl. )
prApti	mw	mw:140096:1	witness-too-common	2	attaining to, obtaining, meeting with, finding, acquisition, gain, ; &amp;c
prApti	mw	mw:140097:1	no-shared-witness	1	the being met with or found, , Sch
prApti	mw	mw:140098:1	outranked	1	discovery, determination
prApti	mw	mw:140099:1	no-shared-witness	3	obtainment, validity, holding good (of a rule)
prApti	mw	mw:140101:1	no-shared-witness	1	a conjecture based on the observation of a particular thing
prApti	mw	mw:140102:1	witness-too-common	2	lot, fortune, luck
prApti	mw	mw:140103:1	no-shared-witness	1	(in astrol. ) N. of the 11th lunar mansion
prApti	mw	mw:140104:1	no-shared-witness	1	a collection (= )
prApti	mw	mw:140105:1	witness-too-common	1	N. of the wife of Śama (son of Dharma )
prApti	pwg	pwg:50797:1	cross-language-gap	0	(von mit ) f
prApti	pwg	pwg:50797:4	no-shared-witness	6	das Zutreffen, Gelten
prApti	pwg	pwg:50797:5	witness-too-common	6	das Loos, dessen man theilhaftig wird; glückliches Loos, Glück
prApti	pwg	pwg:50797:7	no-shared-witness	1	des 11ten Hauses
prApti	pwg	pwg:79638:1	no-shared-witness	1	eine auf der Wahrnehmung einer besonderen Erscheinung gegründete Vermuthung
prApti	pwg	pwg:79638:2	no-shared-witness	1	am Ende nach 563 hinzuzufügen
prApti	pwg	pwg:50797:8	no-gloss	2	= _im_
yAma	vcp	vcp:38983:1	no-citation-apparatus	0	yAma pu0 yama GaY . 1 samaye medi0 1 prahare ca amaraH . yAmo yAtastaTApi nAyAtaH iti sA0 da0
yAma	md	md:14815:1	no-shared-witness	0	2. yā́m-a, m. [√ yam] cessation, conclusion ( V. )
